sample,time,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
2608,1685578447.0501783,10361.0,86.2998648125631,12759.0,118.07201192492656,0.0,0.0,20905.0,161.19863522995473,457.0,23.525399984791846,0.0,0.0,7.0,2.134374745810949,0.0,0.0
2609,1685578448.15118,10031.0,113.4944932584837,12772.0,70.73895673530957,0.0,0.0,20986.0,90.03949750587856,459.0,23.68543856465402,0.0,0.0,8.0,2.4944382578492945,0.0,0.0
2610,1685578449.2511816,10309.0,121.25684402219208,12941.0,112.58034168243287,0.0,0.0,20952.0,148.00750731710275,461.0,26.8514431641951,0.0,0.0,4.0,1.632993161855452,0.0,0.0
2611,1685578450.3541844,10257.0,86.07554821202127,12628.0,129.61309947515164,0.0,0.0,20760.0,102.07840124139877,473.0,14.456832294800959,0.0,0.0,4.0,3.0550504633038935,0.0,0.0
2612,1685578451.454186,10312.0,80.45426582157647,12770.0,109.09730620974204,0.0,0.0,21029.0,117.45873980064468,458.0,19.708993998792643,0.0,0.0,7.0,2.134374745810949,0.0,0.0
summary,,10254.0,58.1274461850854,12774.0,49.72423956180727,0.0,0.0,20926.4,46.303995507947256,461.6,2.9257477676655586,0.0,0.0,6.0,0.8366600265340755,0.0,0.0
